null_type,realization,Galaxy,T,n_pts,n_shells,chi2,bic
permute,0,UGC09133,2,64,2,5536.820097900419,5570.091162567296
permute,0,UGC10310,9,7,1,7.102176294708526,16.83172703998509
permute,0,UGC11455,6,33,2,1201.701861632445,1229.6739221241767
permute,0,UGC11914,2,63,2,553.7411249306749,586.8862027418072
permute,0,UGC12506,6,31,1,183.1167093395036,200.28664536192932
permute,0,UGC12632,9,15,0,275.86738874341023,281.2834891456146
permute,0,UGCA442,9,8,1,343.79466813416093,354.1918758425601
permute,1,ESO079-G014,4,15,2,2793.380643665101,2815.0450452739187
permute,1,ESO116-G012,7,15,2,1016.6780050339574,1038.3424066427751
permute,1,ESO563-G021,4,27,2,3123.6934306587004,3150.060125586735
permute,1,F568-V1,7,15,0,33.829919220060226,39.24601962226465
permute,1,F571-8,5,9,1,102.09871242757185,113.08483531425296
permute,1,F571-V1,7,7,1,19.539005413230477,29.268556158507042
permute,1,F574-1,7,14,2,295.1111946601899,316.2236532971119
permute,1,F583-1,9,25,2,358.72755601341424,384.47856261235984
permute,1,IC2574,9,34,2,2568.734047578177,2596.9449317751064
permute,1,IC4202,4,29,1,291.45019333558736,308.2866724855197
permute,1,NGC0024,5,29,2,272.2483764013563,299.1867430412481
permute,1,NGC0055,9,21,2,990.0563365860944,1014.4125160878818
permute,1,NGC0100,6,21,2,360.44929543536125,384.80547493714863
permute,1,NGC0247,7,26,2,939.4029599068805,965.4677322110523
permute,1,NGC0289,4,28,1,63.32270384787441,79.98372639875043
permute,1,NGC0300,7,25,2,202.5614686494165,228.3124752483621
permute,1,NGC0801,5,11,2,32.367973069673,51.551135252059964
permute,1,NGC0891,3,14,1,65.56132001673959,78.75660666481588
permute,1,NGC1003,6,36,2,883.1666511825088,911.8348026901576
permute,1,NGC1090,4,22,1,1358.2351483983443,1373.6903606651358
permute,1,NGC2403,6,73,2,23791.451019922653,23825.77469545184
permute,1,NGC2683,3,11,1,60.78891118151966,72.7783875455115
permute,1,NGC2841,3,50,1,576.9345005348282,596.4946155619689
permute,1,NGC2903,4,29,1,1215.4367127845387,1232.273191934471
permute,1,NGC2976,5,24,1,1150.3390364542731,1166.2293056060128
permute,1,NGC2998,5,13,2,230.82700799404302,251.3466028537353
permute,1,NGC3109,9,25,2,1507.756843346037,1533.5078499449826
permute,1,NGC3198,5,40,1,7532.812409817405,7551.256807087974
permute,1,NGC3521,4,41,2,84.06678371475687,113.77536024839134
permute,1,NGC3726,5,12,2,232.5705605134251,252.44981371172912
permute,1,NGC3769,3,11,0,5.79937381176027,10.59516435735701
permute,1,NGC3877,5,11,0,52.76956593496292,57.56535648055966
permute,1,NGC3893,5,10,2,22.497039666566987,40.91772041051935
permute,1,NGC3917,6,16,2,659.0214121774998,681.202121955418
permute,1,NGC3949,4,7,0,9.607719748757162,13.49954004686779
permute,1,NGC3953,4,8,1,34.45562608986086,44.852833798260036
permute,1,NGC3972,4,10,1,331.6286573041914,343.14158276916163
permute,1,NGC3992,4,9,2,27.821626246596107,45.399422865285864
permute,1,NGC4010,7,12,2,315.3927554753692,335.2720086736732
permute,1,NGC4013,3,36,0,159.83626967785324,167.00330755476546
permute,1,NGC4051,4,7,0,36.84239441435471,40.73421471246533
permute,1,NGC4085,5,5,0,14.993498074727045,18.212373899595246
permute,1,NGC4088,4,9,1,27.10051227640381,38.08663516308491
permute,1,NGC4100,4,24,1,208.90163342870264,224.79190258044235
permute,1,NGC4157,3,15,1,9.017309096917765,22.557560102428816
permute,1,NGC4183,6,23,2,213.21958031235513,238.30353403978833
permute,1,NGC4217,3,11,0,4.944018277817301,9.739808823414043
permute,1,NGC4559,6,32,2,399.68038213356465,427.4062693559625
permute,1,NGC5005,4,13,0,3.0299012352196644,8.159799950142737
permute,1,NGC5033,5,20,2,251.75571241203417,275.7215706004661
permute,1,NGC5055,4,22,1,801.2191981625895,816.674410429381
permute,1,NGC5371,4,19,1,398.83826175091093,413.56045664674315
permute,1,NGC5585,7,24,2,4821.070594148556,4846.495024791339
permute,1,NGC5907,5,19,1,200.33525140517108,215.05744630100327
permute,1,NGC5985,3,33,1,386.601347027648,404.0838848349804
permute,1,NGC6015,6,44,2,2032.100729752573,2062.3742468239193
permute,1,NGC6195,3,20,1,9.042023079458147,24.0206844472281
permute,1,NGC6503,6,31,2,530.4621938173009,557.9340914531821
permute,1,NGC6674,3,15,2,552.7087760019303,574.373177610748
permute,1,NGC6946,6,55,2,1225.7867818406803,1257.8454473225402
permute,1,NGC7331,3,28,1,65.57666385176098,82.237686402637
permute,1,NGC7814,2,16,1,49.409221941125026,63.27216555232393
permute,1,UGC00128,8,22,2,5334.482218832588,5359.210558459455
permute,1,UGC01281,8,25,2,258.42864460309164,284.17965120203723
permute,1,UGC02259,8,8,2,117.99709762633177,134.63262995977044
permute,1,UGC02885,5,19,1,34.96397291058901,49.68616780642121
permute,1,UGC02916,2,32,1,141.46610660906532,158.79478612306394
permute,1,UGC02953,2,106,1,10044.46499132161,10067.78218679217
permute,1,UGC03205,2,46,2,580.6458424160943,611.274973588007
permute,1,UGC04278,7,25,2,439.82075532077715,465.57176191972275
permute,1,UGC04325,9,8,2,101.05490748873217,117.69043982217086
permute,1,UGC04499,8,9,2,13.421726267526097,30.999522886215853
permute,1,UGC05253,2,73,2,920.4453598310436,954.7690353602306
permute,1,UGC05716,9,12,2,513.4315821617274,533.3108353600314
permute,1,UGC05721,7,23,2,206.28558212092344,231.36953584835663
permute,1,UGC05986,9,15,2,882.813416184099,904.4778177929167
permute,1,UGC06399,9,9,2,110.85391322900162,128.43170984769137
permute,1,UGC06446,7,17,0,144.08468148282765,149.75110817094009
permute,1,UGC06667,6,9,2,133.85642493632037,151.4342215550101
permute,1,UGC06787,2,55,2,1530.722565999193,1562.7812314810528
permute,1,UGC06818,9,8,1,51.63626405289405,62.03347176129323
permute,1,UGC06917,9,11,1,151.3421493686176,163.33162573260947
permute,1,UGC06930,7,10,2,58.0813453865892,76.50202613054157
permute,1,UGC06983,6,17,2,59.844988928967226,82.51069568141696
permute,1,UGC07125,9,13,2,162.5702619046567,183.08985676434898
permute,1,UGC07151,6,11,2,420.46509177318524,439.6482539555722
permute,1,UGC07261,8,7,0,12.843860560033502,16.73568085814413
permute,1,UGC07399,8,10,2,37.64638387366759,56.067064617619955
permute,1,UGC07524,9,31,2,764.7156572781099,792.1875549139911
permute,1,UGC07603,7,12,1,223.82186480427055,236.24639805321056
permute,1,UGC08286,6,17,2,878.7376199966621,901.4033267491119
permute,1,UGC08490,9,30,1,172.84955390541808,189.85554081372885
permute,1,UGC08550,7,11,2,81.01696020277735,100.20012238516432
permute,1,UGC08699,2,37,2,196.3459294204314,225.2332727215852
permute,1,UGC09037,6,19,0,45.99578634003309,51.884664298365976
permute,1,UGC09133,2,64,0,4754.652364842672,4762.9701310093915
permute,1,UGC10310,9,7,1,38.456787275340375,48.186338020616944
permute,1,UGC11455,6,33,1,1750.504878087329,1767.9874158946614
permute,1,UGC11914,2,63,2,779.9980260771284,813.1431038882607
permute,1,UGC12506,6,31,2,148.6664026995025,176.13830033538366
permute,1,UGC12632,9,15,2,143.1308613665506,164.79526297536827
permute,1,UGCA442,9,8,2,268.8314904942308,285.4670228276695
permute,2,ESO079-G014,4,15,1,2377.7356844692504,2391.2759354747614
permute,2,ESO116-G012,7,15,2,1503.1066495001394,1524.771051108957
permute,2,ESO563-G021,4,27,2,1150.1855423526665,1176.552237280701
permute,2,F568-V1,7,15,2,33.08412804398715,54.748529652804834
permute,2,F571-8,5,9,2,54.37524056410936,71.95303718279912
permute,2,F571-V1,7,7,0,54.59925144086809,58.49107173897871
permute,2,F574-1,7,14,2,267.683054331769,288.795512968691
permute,2,F583-1,9,25,2,291.6214066741948,317.3724132731404
permute,2,IC2574,9,34,2,4314.7937436873335,4343.004627884263
permute,2,IC4202,4,29,1,332.03170679440274,348.8681859443351
permute,2,NGC0024,5,29,2,390.87212884716826,417.81049548706005
permute,2,NGC0055,9,21,1,547.4769506692708,562.6995628578878
permute,2,NGC0100,6,21,2,647.1417481623489,671.4979276641363
permute,2,NGC0247,7,26,2,1562.202019061285,1588.2667913654568
permute,2,NGC0289,4,28,1,92.72481167554871,109.38583422642472
permute,2,NGC0300,7,25,2,471.0052570196967,496.7562636186423
permute,2,NGC0801,5,11,1,82.91594092134163,94.90541728533348
permute,2,NGC0891,3,14,2,49.51224626026656,70.62470489718862
permute,2,NGC1003,6,36,2,796.4994397890258,825.1675912966747
permute,2,NGC1090,4,22,1,1283.7955271494704,1299.250739416262
permute,2,NGC2403,6,73,2,18579.65520160941,18613.978877138597
permute,2,NGC2683,3,11,1,51.10077351213914,63.090249876131
permute,2,NGC2841,3,50,1,453.05648060362745,472.6165956307682
permute,2,NGC2903,4,29,1,591.4048862848936,608.241365434826
permute,2,NGC2976,5,24,1,1059.537690291735,1075.4279594434747
permute,2,NGC2998,5,13,2,313.89081014831714,334.41040500800943
permute,2,NGC3109,9,25,1,1341.5438175582594,1357.6381966826004
permute,2,NGC3198,5,40,1,8638.103898273483,8656.548295544053
permute,2,NGC3521,4,41,1,129.35207627372174,147.91993660724327
permute,2,NGC3726,5,12,1,72.7105517593524,85.1350850082924
permute,2,NGC3769,3,11,0,12.011061826025133,16.806852371621872
permute,2,NGC3877,5,11,1,131.8158644854373,143.80534084942914
permute,2,NGC3893,5,10,2,14.702884101535147,33.123564845487515
permute,2,NGC3917,6,16,2,582.9676113648337,605.1483211427519
permute,2,NGC3949,4,7,2,41.084580691191235,56.65186188363374
permute,2,NGC3953,4,8,0,46.17951691520272,50.33839999856239
permute,2,NGC3972,4,10,2,256.244037084664,274.66471782861635
permute,2,NGC3992,4,9,2,41.86257811740333,59.44037473609309
permute,2,NGC4010,7,12,2,293.26497019731704,313.14422339562105
permute,2,NGC4013,3,36,1,151.19503908598352,169.11263377826407
permute,2,NGC4051,4,7,1,65.27949006527486,75.00904081055143
permute,2,NGC4085,5,5,0,3.651627713217451,6.870503538085652
permute,2,NGC4088,4,9,0,84.07260698489584,88.46705613956829
permute,2,NGC4100,4,24,2,129.09010285337,154.51453349615358
permute,2,NGC4157,3,15,0,15.112608998566522,20.528709400770943
permute,2,NGC4183,6,23,2,125.88477808664466,150.96873181407784
permute,2,NGC4217,3,11,0,2.9715194059916605,7.767309951588402
permute,2,NGC4559,6,32,2,626.6619611930323,654.3878484154301
permute,2,NGC5005,4,13,0,2.8745343001301307,8.004433015053204
permute,2,NGC5033,5,20,2,354.02040727218855,377.9862654606205
permute,2,NGC5055,4,22,0,1751.527596094108,1757.7096810008247
permute,2,NGC5371,4,19,1,332.27214353797973,346.99433843381195
permute,2,NGC5585,7,24,2,5477.969993381919,5503.394424024703
permute,2,NGC5907,5,19,1,174.049817207998,188.77201210383018
permute,2,NGC5985,3,33,2,532.4756238403696,560.4476843321015
permute,2,NGC6015,6,44,2,7313.167826977804,7343.44134404915
permute,2,NGC6195,3,20,1,35.70547946047463,50.68414082824458
permute,2,NGC6503,6,31,2,481.4253542594674,508.8972518953486
permute,2,NGC6674,3,15,2,1034.0666501759658,1055.7310517847834
permute,2,NGC6946,6,55,2,1125.7919867720973,1157.8506522539572
permute,2,NGC7331,3,28,1,77.9874602506404,94.64848280151642
permute,2,NGC7814,2,16,2,16.325206206962164,38.50591598488042
permute,2,UGC00128,8,22,2,8707.405066256348,8732.133405883214
permute,2,UGC01281,8,25,2,287.9430816520821,313.6940882510277
permute,2,UGC02259,8,8,2,47.972385754620916,64.6079180880596
permute,2,UGC02885,5,19,1,38.162419592523136,52.88461448835534
permute,2,UGC02916,2,32,1,563.6412313803801,580.9699108943787
permute,2,UGC02953,2,106,2,14055.521475233216,14092.828987986113
permute,2,UGC03205,2,46,2,1809.2795031871303,1839.9086343590432
permute,2,UGC04278,7,25,2,666.0167903054777,691.7677969044233
permute,2,UGC04325,9,8,2,136.36307885672477,152.99861119016344
permute,2,UGC04499,8,9,2,153.59050578950848,171.16830240819823
permute,2,UGC05253,2,73,2,727.1629625319213,761.4866380611084
permute,2,UGC05716,9,12,2,725.4723288515886,745.3515820498926
permute,2,UGC05721,7,23,2,226.34345493135072,251.42740865878392
permute,2,UGC05986,9,15,2,838.9289762164335,860.5933778252512
permute,2,UGC06399,9,9,2,165.56608498775262,183.14388160644236
permute,2,UGC06446,7,17,2,112.67787115873084,135.34357791118057
permute,2,UGC06667,6,9,2,208.8274423532596,226.40523897194936
permute,2,UGC06787,2,55,1,1078.1711034794737,1098.207769405636
permute,2,UGC06818,9,8,2,52.88122691111389,69.51675924455257
permute,2,UGC06917,9,11,1,132.76118067582405,144.7506570398159
permute,2,UGC06930,7,10,2,44.09557148612485,62.516252230077214
permute,2,UGC06983,6,17,0,75.90179835421613,81.56822504232856
permute,2,UGC07125,9,13,2,182.61888721808964,203.13848207778193
permute,2,UGC07151,6,11,2,328.11872316393107,347.30188534631804
permute,2,UGC07261,8,7,0,18.362415006448195,22.254235304558822
permute,2,UGC07399,8,10,2,182.14948829438032,200.5701690383327
permute,2,UGC07524,9,31,2,878.7648936770136,906.2367913128948
permute,2,UGC07603,7,12,1,235.41491586601194,247.83944911495195
permute,2,UGC08286,6,17,2,763.7273980546253,786.393104807075
permute,2,UGC08490,9,30,2,158.13033850201055,185.33991755530778
permute,2,UGC08550,7,11,1,167.26847468206196,179.25795104605382
permute,2,UGC08699,2,37,1,138.945700471834,157.00029003505512
permute,2,UGC09037,6,19,1,42.84471447668243,57.56690937251463
permute,2,UGC09133,2,64,1,6044.81986993094,6065.614285347738
permute,2,UGC10310,9,7,1,31.51675355531566,41.24630430059223
permute,2,UGC11455,6,33,1,1319.3456441473586,1336.828181954691
permute,2,UGC11914,2,63,2,1600.532717885692,1633.6777956968242
permute,2,UGC12506,6,31,1,119.59945713915751,136.76939316158325
permute,2,UGC12632,9,15,1,254.69374772985316,268.2339987353642
permute,2,UGCA442,9,8,1,375.5361793271576,385.93338703555673
permute,3,ESO079-G014,4,15,1,3058.3599529485355,3071.9002039540464
permute,3,ESO116-G012,7,15,1,1522.0214126325782,1535.5616636380892
permute,3,ESO563-G021,4,27,1,1786.7552067100683,1803.2343910400898
permute,3,F568-V1,7,15,0,32.51243150943698,37.9285319116414
permute,3,F571-8,5,9,1,97.1366102528642,108.1227331395453
permute,3,F571-V1,7,7,1,41.43879670037813,51.16834744565469
permute,3,F574-1,7,14,2,277.847531197717,298.95998983463903
permute,3,F583-1,9,25,2,259.87715643801613,285.6281630369617
permute,3,IC2574,9,34,2,3347.807946404318,3376.0188306012474
permute,3,IC4202,4,29,2,689.2756025285722,716.213969168464
permute,3,NGC0024,5,29,1,267.9329235208405,284.7694026707729
permute,3,NGC0055,9,21,2,614.006584005979,638.3627635077664
permute,3,NGC0100,6,21,2,394.68194021660213,419.0381197183895
permute,3,NGC0247,7,26,1,1360.0954721268192,1376.3859548169266
permute,3,NGC0289,4,28,1,78.5627558481976,95.22377839907361
permute,3,NGC0300,7,25,1,380.7394618870704,396.8338410114114
permute,3,NGC0801,5,11,1,34.51371220445913,46.50318856845099
permute,3,NGC0891,3,14,1,70.11332327158104,83.30860991965733
permute,3,NGC1003,6,36,2,1580.8027543744959,1609.4709058821447
permute,3,NGC1090,4,22,1,778.1249352149707,793.5801474817623
permute,3,NGC2403,6,73,2,15901.214435186324,15935.538110715512
permute,3,NGC2683,3,11,0,68.79721904740998,73.59300959300673
permute,3,NGC2841,3,50,1,619.4588198585737,639.0189348857144
permute,3,NGC2903,4,29,2,582.070725853543,609.0090924934348
permute,3,NGC2976,5,24,1,1037.2408800079918,1053.1311491597314
permute,3,NGC2998,5,13,1,737.780159926056,750.6049067133637
permute,3,NGC3109,9,25,2,845.5781067467927,871.3291133457384
permute,3,NGC3198,5,40,2,5028.997967129428,5058.509002762339
permute,3,NGC3521,4,41,1,58.08478251897906,76.6526428525006
permute,3,NGC3726,5,12,1,40.078557025700704,52.503090274640705
permute,3,NGC3769,3,11,0,7.660698844006388,12.45648938960313
permute,3,NGC3877,5,11,1,57.43939252906263,69.42886889305449
permute,3,NGC3893,5,10,1,27.673948690891393,39.186874155861624
permute,3,NGC3917,6,16,2,479.9867958963811,502.1675056742994
permute,3,NGC3949,4,7,2,29.943545229290297,45.5108264217328
permute,3,NGC3953,4,8,0,19.255562126202612,23.414445209562285
permute,3,NGC3972,4,10,1,233.65209994316396,245.1650254081342
permute,3,NGC3992,4,9,2,36.92535241702137,54.50314903571113
permute,3,NGC4010,7,12,1,342.9683397903951,355.3928730393351
permute,3,NGC4013,3,36,2,123.3919951809322,152.06014668858109
permute,3,NGC4051,4,7,1,27.32258323224914,37.052133977525706
permute,3,NGC4085,5,5,1,8.76794345568565,16.81513301785615
permute,3,NGC4088,4,9,1,82.54981700405341,93.53593989073451
permute,3,NGC4100,4,24,2,175.01044208866995,200.4348727314535
permute,3,NGC4157,3,15,0,15.110572460937886,20.526672863142306
permute,3,NGC4183,6,23,2,202.9225742653482,228.0065279927814
permute,3,NGC4217,3,11,1,1.121340808638999,13.110817172630853
permute,3,NGC4559,6,32,2,341.7751991524501,369.50108637484794
permute,3,NGC5005,4,13,0,2.099006749355531,7.228905464278604
permute,3,NGC5033,5,20,2,350.07801942155146,374.0438776099834
permute,3,NGC5055,4,22,1,1180.6877431021524,1196.1429553689438
permute,3,NGC5371,4,19,1,197.50846551899386,212.23066041482605
permute,3,NGC5585,7,24,2,2870.7427917610985,2896.167222403882
permute,3,NGC5907,5,19,1,157.70846130061736,172.43065619644955
permute,3,NGC5985,3,33,2,680.3231613142758,708.2952218060077
permute,3,NGC6015,6,44,2,3694.1760660510745,3724.449583122421
permute,3,NGC6195,3,20,1,16.960841967851717,31.939503335621673
permute,3,NGC6503,6,31,2,327.53023479488513,355.0021324307663
permute,3,NGC6674,3,15,1,1024.4855678386548,1038.0258188441658
permute,3,NGC6946,6,55,2,854.0808309078844,886.1394963897442
permute,3,NGC7331,3,28,0,77.29178127467083,83.95619029502123
permute,3,NGC7814,2,16,1,45.345471399425286,59.20841501062419
permute,3,UGC00128,8,22,2,8160.300803810507,8185.029143437374
permute,3,UGC01281,8,25,2,248.893976482191,274.6449830811366
permute,3,UGC02259,8,8,2,113.70164094895571,130.3371732823944
permute,3,UGC02885,5,19,1,28.600093937676643,43.32228883350884
permute,3,UGC02916,2,32,2,73.06970627926938,100.7955935016672
permute,3,UGC02953,2,106,2,9870.719003928569,9908.026516681466
permute,3,UGC03205,2,46,1,330.6834342042875,349.82664118673296
permute,3,UGC04278,7,25,2,529.3521960043745,555.1032026033201
permute,3,UGC04325,9,8,2,162.42366233266767,179.05919466610635
permute,3,UGC04499,8,9,2,154.04261903771172,171.62041565640146
permute,3,UGC05253,2,73,1,1082.8662693704362,1104.318566576178
permute,3,UGC05716,9,12,1,978.0323385131472,990.4568717620872
permute,3,UGC05721,7,23,1,216.95446419156548,232.63193527121123
permute,3,UGC05986,9,15,2,508.66416541838396,530.3285670272016
permute,3,UGC06399,9,9,2,122.29728770702481,139.87508432571457
permute,3,UGC06446,7,17,2,59.178381895368275,81.84408864781801
permute,3,UGC06667,6,9,2,249.36784491791812,266.94564153660787
permute,3,UGC06787,2,55,2,991.1767971119897,1023.2354625938494
permute,3,UGC06818,9,8,2,100.08444655454288,116.71997888798157
permute,3,UGC06917,9,11,2,112.75664920288091,131.9398113852679
permute,3,UGC06930,7,10,0,35.99504329749874,40.60021348348683
permute,3,UGC06983,6,17,2,125.08768497855685,147.7533917310066
permute,3,UGC07125,9,13,2,162.3645560667154,182.8841509264077
permute,3,UGC07151,6,11,2,352.96317434884025,372.14633653122723
permute,3,UGC07261,8,7,0,13.265077809109009,17.156898107219636
permute,3,UGC07399,8,10,2,252.37266123079266,270.79334197474503
permute,3,UGC07524,9,31,2,794.292104005344,821.7640016412251
permute,3,UGC07603,7,12,2,75.32173546654568,95.20098866484967
permute,3,UGC08286,6,17,2,426.34653467035446,449.0122414228042
permute,3,UGC08490,9,30,1,169.91402724273513,186.9200141510459
permute,3,UGC08550,7,11,1,115.05813795471472,127.04761431870658
permute,3,UGC08699,2,37,2,123.74425845317816,152.63160175433197
permute,3,UGC09037,6,19,1,67.15982648580285,81.88202138163506
permute,3,UGC09133,2,64,1,6271.585694716378,6292.3801101331765
permute,3,UGC10310,9,7,2,18.065228299112977,33.63250949155548
permute,3,UGC11455,6,33,2,1703.8236900197653,1731.795750511497
permute,3,UGC11914,2,63,2,751.4312152814564,784.5762930925887
permute,3,UGC12506,6,31,2,172.0943921049973,199.56628974087846
permute,3,UGC12632,9,15,1,216.78881553301014,230.32906653852118
permute,3,UGCA442,9,8,2,137.7419186028578,154.37745093629647
permute,4,ESO079-G014,4,15,2,3442.991867388983,3464.6562689978005
permute,4,ESO116-G012,7,15,2,903.5278305786376,925.1922321874553
permute,4,ESO563-G021,4,27,1,873.0792510902273,889.558435420249
permute,4,F568-V1,7,15,2,72.34544735789709,94.00984896671477
permute,4,F571-8,5,9,2,53.993258115062005,71.57105473375177
permute,4,F571-V1,7,7,1,33.68851830200512,43.41806904728169
permute,4,F574-1,7,14,2,235.0642425022086,256.17670113913067
permute,4,F583-1,9,25,2,274.97396107348226,300.72496767242785
permute,4,IC2574,9,34,2,2937.105970168705,2965.3168543656343
permute,4,IC4202,4,29,1,358.12287793790165,374.959357087834
permute,4,NGC0024,5,29,2,385.5941937249027,412.5325603647945
permute,4,NGC0055,9,21,2,395.34252166941275,419.6987011712001
permute,4,NGC0100,6,21,2,306.0444223302504,330.4006018320378
permute,4,NGC0247,7,26,2,1254.3463835739972,1280.411155878169
permute,4,NGC0289,4,28,1,73.365005374013,90.02602792488901
permute,4,NGC0300,7,25,2,334.77519641138696,360.52620301033255
permute,4,NGC0801,5,11,2,20.106842017799252,39.29000420018622
permute,4,NGC0891,3,14,1,75.68501252413684,88.88029917221313
permute,4,NGC1003,6,36,2,1150.2676665289032,1178.935818036552
permute,4,NGC1090,4,22,1,233.66495938101053,249.12017164780212
permute,4,NGC2403,6,73,2,19019.507088849576,19053.830764378763
permute,4,NGC2683,3,11,2,54.72313448801737,73.90629667040434
permute,4,NGC2841,3,50,1,492.85398962633434,512.4141046534751
permute,4,NGC2903,4,29,1,622.7718288624327,639.6083080123651
permute,4,NGC2976,5,24,1,979.160381257708,995.0506504094477
permute,4,NGC2998,5,13,2,2440.2229363568144,2460.742531216507
permute,4,NGC3109,9,25,2,1153.8328118692345,1179.5838184681802
permute,4,NGC3198,5,40,2,5463.558661403993,5493.0696970369045
permute,4,NGC3521,4,41,1,55.096561390513514,73.66442172403505
permute,4,NGC3726,5,12,2,50.44502871502104,70.32428191332504
permute,4,NGC3769,3,11,0,10.113274096172725,14.909064641769467
permute,4,NGC3877,5,11,1,70.44981530660242,82.43929167059427
permute,4,NGC3893,5,10,1,13.202560079756662,24.715485544726892
permute,4,NGC3917,6,16,2,298.4804393271765,320.66114910509475
permute,4,NGC3949,4,7,2,19.160975719800305,34.72825691224281
permute,4,NGC3953,4,8,1,42.297114061111365,52.694321769510545
permute,4,NGC3972,4,10,2,323.93128582364494,342.3519665675973
permute,4,NGC3992,4,9,2,33.84856731902177,51.42636393771153
permute,4,NGC4010,7,12,2,331.8794325655336,351.7586857638376
permute,4,NGC4013,3,36,0,158.64506774554343,165.81210562245565
permute,4,NGC4051,4,7,1,24.653514447393235,34.383065192669804
permute,4,NGC4085,5,5,1,6.776084589089208,14.82327415125971
permute,4,NGC4088,4,9,1,87.1794286892834,98.1655515759645
permute,4,NGC4100,4,24,1,277.89266559542466,293.7829347471644
permute,4,NGC4157,3,15,1,7.118221223726854,20.658472229237905
permute,4,NGC4183,6,23,2,194.6348236704349,219.7187773978681
permute,4,NGC4217,3,11,0,10.03955929489114,14.835349840487881
permute,4,NGC4559,6,32,1,217.85584338643102,235.18452290042964
permute,4,NGC5005,4,13,0,2.8077100757842444,7.937608790707317
permute,4,NGC5033,5,20,0,327.8993173961576,333.89078194326555
permute,4,NGC5055,4,22,1,1587.886664785872,1603.3418770526634
permute,4,NGC5371,4,19,1,494.28166404259963,509.00385893843185
permute,4,NGC5585,7,24,2,4580.73509472161,4606.159525364394
permute,4,NGC5907,5,19,1,208.6423522765963,223.3645471724285
permute,4,NGC5985,3,33,2,276.7742690551732,304.74632954690503
permute,4,NGC6015,6,44,2,10488.638217625468,10518.911734696814
permute,4,NGC6195,3,20,1,15.804334549776188,30.782995917546142
permute,4,NGC6503,6,31,2,1449.0925357950878,1476.5644334309688
permute,4,NGC6674,3,15,2,549.0928877679627,570.7572893767804
permute,4,NGC6946,6,55,2,903.1247166071191,935.1833820889789
permute,4,NGC7331,3,28,0,61.073840922639604,67.73824994299001
permute,4,NGC7814,2,16,1,29.593216850272153,43.45616046147106
permute,4,UGC00128,8,22,2,1355.6271785205197,1380.3555181473862
permute,4,UGC01281,8,25,2,296.0827188752736,321.8337254742192
permute,4,UGC02259,8,8,2,110.75220380274152,127.38773613618021
permute,4,UGC02885,5,19,2,19.721096760422967,43.27660859375449
permute,4,UGC02916,2,32,1,399.564188432377,416.89286794637565
permute,4,UGC02953,2,106,2,12855.36265354292,12892.670166295817
permute,4,UGC03205,2,46,2,1056.5781187845316,1087.2072499564445
permute,4,UGC04278,7,25,2,423.4448783848798,449.1958849838254
permute,4,UGC04325,9,8,2,128.47517730599407,145.11070963943274
permute,4,UGC04499,8,9,2,195.96914062860407,213.5469372472938
permute,4,UGC05253,2,73,2,858.3450399247276,892.6687154539147
permute,4,UGC05716,9,12,2,523.0207926816757,542.9000458799798
permute,4,UGC05721,7,23,2,239.7019816121293,264.78593533956246
permute,4,UGC05986,9,15,2,1010.5079033710016,1032.1723049798193
permute,4,UGC06399,9,9,2,108.93355207945154,126.5113486981413
permute,4,UGC06446,7,17,2,69.38699328181174,92.05270003426148
permute,4,UGC06667,6,9,2,94.18578228883794,111.7635789075277
permute,4,UGC06787,2,55,1,1203.9505272255922,1223.9871931517546
permute,4,UGC06818,9,8,2,76.21897566855962,92.85450800199831
permute,4,UGC06917,9,11,1,102.95202848609176,114.94150485008362
permute,4,UGC06930,7,10,0,37.92378767512045,42.528957861108545
permute,4,UGC06983,6,17,2,26.426070714225823,49.09177746667555
permute,4,UGC07125,9,13,2,67.61965454914339,88.13924940883568
permute,4,UGC07151,6,11,2,109.9021078680313,129.08527005041827
permute,4,UGC07261,8,7,1,9.4536056126236,19.183156357900167
permute,4,UGC07399,8,10,2,124.13431268549532,142.55499342944768
permute,4,UGC07524,9,31,1,951.6246928397346,968.7946288621604
permute,4,UGC07603,7,12,2,222.68045038778365,242.55970358608766
permute,4,UGC08286,6,17,2,764.7369507566359,787.4026575090857
permute,4,UGC08490,9,30,1,171.9841090599313,188.9900959682421
permute,4,UGC08550,7,11,1,83.91336635952509,95.90284272351694
permute,4,UGC08699,2,37,2,154.1147924287907,183.0021357299445
permute,4,UGC09037,6,19,1,83.47828112910165,98.20047602493385
permute,4,UGC09133,2,64,1,5288.169895232033,5308.964310648831
permute,4,UGC10310,9,7,2,16.16972424929382,31.73700544173633
permute,4,UGC11455,6,33,1,1996.0751929011292,2013.5577307084616
permute,4,UGC11914,2,63,2,1953.836897785514,1986.9819755966464
permute,4,UGC12506,6,31,1,178.41987472989774,195.58981075232347
permute,4,UGC12632,9,15,2,191.66484445029474,213.32924605911242
permute,4,UGCA442,9,8,2,157.59746004455295,174.23299237799162
permute,5,ESO079-G014,4,15,2,2392.013660295722,2413.6780619045394
permute,5,ESO116-G012,7,15,2,938.5176781849891,960.1820797938068
permute,5,ESO563-G021,4,27,1,1293.9970708190008,1310.4762551490223
permute,5,F568-V1,7,15,2,129.92554461287568,151.58994622169337
permute,5,F571-8,5,9,2,81.37047621444364,98.9482728331334
permute,5,F571-V1,7,7,1,35.399039674246865,45.128590419523434
