null_type,realization,rho_per_T,p_per_T,rho_per_gal,p_per_gal,n_shellbearing,n_total,frac_T2,n_T2,frac_T3,n_T3,frac_T4,n_T4,frac_T5,n_T5,frac_T6,n_T6,frac_T7,n_T7,frac_T8,n_T8,frac_T9,n_T9
scramble,78,0.2380952380952381,0.5701563208157682,-0.0689880485874144,0.4908361245007356,30,102,0.8888888888888888,9,0.09090909090909091,11,0.23529411764705882,17,0.15384615384615385,13,0.1875,16,0.2857142857142857,14,0.5,6,0.3125,16
scramble,79,-0.5952380952380953,0.11952980613879274,-0.2833576571508517,0.0039029908586346966,38,102,0.8888888888888888,9,0.36363636363636365,11,0.29411764705882354,17,0.6153846153846154,13,0.3125,16,0.21428571428571427,14,0.5,6,0.125,16
scramble,80,-0.7619047619047621,0.028004939153071815,-0.20866884099315341,0.035316838579579714,32,102,0.6666666666666666,9,0.36363636363636365,11,0.29411764705882354,17,0.38461538461538464,13,0.25,16,0.21428571428571427,14,0.3333333333333333,6,0.1875,16
scramble,81,-0.28571428571428575,0.49272624501695705,-0.14313566191053972,0.15123458399161044,28,102,0.6666666666666666,9,0.18181818181818182,11,0.29411764705882354,17,0.23076923076923078,13,0.25,16,0.14285714285714285,14,0.5,6,0.1875,16
scramble,82,-0.8095238095238096,0.01490266768623008,-0.29026162321553006,0.0030827871901437263,34,102,0.8888888888888888,9,0.2727272727272727,11,0.4117647058823529,17,0.3076923076923077,13,0.3125,16,0.21428571428571427,14,0.16666666666666666,6,0.1875,16
scramble,83,-0.30952380952380953,0.4556448907375821,-0.24489607033224256,0.013110806154781603,32,102,0.8888888888888888,9,0.09090909090909091,11,0.4117647058823529,17,0.46153846153846156,13,0.125,16,0.21428571428571427,14,0.3333333333333333,6,0.1875,16
scramble,84,-0.17964393928698885,0.6703442772469386,-0.11954985681899412,0.23138006626564156,32,102,0.7777777777777778,9,0.09090909090909091,11,0.35294117647058826,17,0.3076923076923077,13,0.25,16,0.21428571428571427,14,0.5,6,0.25,16
scramble,85,-0.4047619047619048,0.3198886412288164,-0.20606806389874602,0.03771924626989873,35,102,0.8888888888888888,9,0.2727272727272727,11,0.29411764705882354,17,0.3076923076923077,13,0.375,16,0.21428571428571427,14,0.5,6,0.1875,16
scramble,86,-0.38095238095238104,0.3518125531175649,-0.1593942820360466,0.1095515845069348,34,102,0.7777777777777778,9,0.2727272727272727,11,0.35294117647058826,17,0.23076923076923078,13,0.3125,16,0.21428571428571427,14,0.5,6,0.25,16
scramble,87,-0.04761904761904763,0.9108491685195836,-0.11553411046908078,0.24754476928158375,34,102,0.7777777777777778,9,0.2727272727272727,11,0.23529411764705882,17,0.3076923076923077,13,0.4375,16,0.07142857142857142,14,0.3333333333333333,6,0.375,16
scramble,88,-0.5000000000000001,0.20703124999999997,-0.24069606347725161,0.014814120524541428,34,102,0.8888888888888888,9,0.2727272727272727,11,0.29411764705882354,17,0.38461538461538464,13,0.3125,16,0.21428571428571427,14,0.3333333333333333,6,0.1875,16
scramble,89,-0.19047619047619052,0.6514014957024813,-0.15235035512364856,0.12635419649075583,33,102,0.7777777777777778,9,0.18181818181818182,11,0.35294117647058826,17,0.23076923076923078,13,0.375,16,0.21428571428571427,14,0.3333333333333333,6,0.25,16
scramble,90,-0.2380952380952381,0.5701563208157682,-0.14203421767997085,0.15443878369580552,30,102,0.7777777777777778,9,0.18181818181818182,11,0.29411764705882354,17,0.23076923076923078,13,0.25,16,0.21428571428571427,14,0.16666666666666666,6,0.3125,16
scramble,91,-0.6666666666666669,0.07098765432098757,-0.22714576657038407,0.021682521345130896,34,102,0.8888888888888888,9,0.2727272727272727,11,0.29411764705882354,17,0.23076923076923078,13,0.4375,16,0.2857142857142857,14,0.16666666666666666,6,0.1875,16
